Mercury,   2000-01-01T12:00:00.00,   -1.300936056221509e-1,   -4.472876178837526e-1,   -2.459830743163482e-2,    2.136639568131314e-2,   -6.447989761907347e-3,   -2.459830743163482e-2,
Venus,   2000-01-01T12:00:00.00,   -7.183022963234706e-1,   -3.265430856116129e-2,    4.101418212231694e-2,    7.981175265504724e-4,   2.029521870201235e-2,   -3.234515057175471e-4
Earth,   2000-01-01T12:00:00.00,   -1.771350998034154e-1,    9.672416866776514e-1,   -4.085762902546275e-6,   -1.720762506685441e-2,   -3.158782153712486e-3,    1.049925227823508e-7
Mars,   2000-01-01T12:00:00.00,    1.390715921788776,   -1.341631712903261e-2,   -3.446766222373883e-2,    6.714994904445635e-4,    1.518724809513546e-2,    3.016517609162754e-4
Jupiter,   2000-01-01T12:00:00.00,    4.001177435621050,    2.938575782507700,   -1.017852954865511e-1,   -4.568326597776573e-3,    6.443254783360211e-3,    7.558126018247814e-5
Saturn,   2000-01-01T12:00:00.00,    6.406410429019202,    6.569988454785118,   -3.690759740854478e-1,   -4.291884615381649e-3,    3.890802014989079e-3,    1.026524520675931e-4
Uranus,   2000-01-01T12:00:00.00,   1.443185676256386e+1,  -1.373432200894298e+1,   -2.381406844549072e-1,    2.678249654910984e-3,    2.672662013264866e-3,   -2.478699977543091e-5
Neptune,   2000-01-01T12:00:00.00,   1.681204687166792e+1,  -2.499176375443614e+1,    1.272229290415585e-1,    2.578912324822800e-3,    1.776527318808884e-3,   -9.601647224816635e-5
Moon,   2000-01-01T12:00:00.00,   -1.790843814584827e-1,    9.654035606449805e-1,    2.383722177694409e-4,   -1.683595459103093e-2,   -3.580960731546292e-3,   -6.540546076886734e-6
